DATA,EXCEPTION,time,pitch,roll,yaw,airspeed,displayedAltitude,pressureAltitude,turnRate,verticalSpeed,lateralAcceleration,verticalAcceleration,angleOfAttack,
03034751+013-00013000000+0051+008+01+1099FA4AD901AF,ok,11027796,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034752+013-00013000000+0096+000+01+1099FA49FE01B7,ok,11027812,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034753+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11027828,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034754+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11027843,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034755+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11027859,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034756+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11027875,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034757+013-00013000000+0051+008+01+1099FA4AD901B5,ok,11027890,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034758+013-00013000000+0051+008+01+1099FA4AD901B6,ok,11027906,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034759+013-00013000000+0051+008+01+1099FA4AD901B7,ok,11027921,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034760+013-00013000000+0051+008+01+1099FA4AD901AF,ok,11027937,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034761+013-00013000000+0051+008+01+1099FA4AD901B0,ok,11027953,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034762+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11027968,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034763+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11027984,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034700+013-00013000000+0096+000+01+1099FA49FE01B0,ok,11027000,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034701+013-00013000000+0096+000+01+1099FA49FE01B1,ok,11027015,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034702+013-00013000000+0096+000+01+1099FA49FE01B2,ok,11027031,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034703+013-00013000000+0051+009+01+1099FA4AD901AD,ok,11027046,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.90000004,0.01,1.0,0.98999995,
03034804+013-00013000000+0051+009+01+1099FA4AD901AF,ok,11028062,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.90000004,0.01,1.0,0.98999995,
03034805+013-00013000000+0051+005+01+1099FA4AD901AC,ok,11028078,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034806+013-00013000000+0051+005+01+1099FA4AD901AD,ok,11028093,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034807+013-00013000000+0051+005+01+1099FA4AD901AE,ok,11028109,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034808+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11028125,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034809+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11028140,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034810+013-00013000000+0096+000+01+1099FA49FE01B2,ok,11028156,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034811+013-00013000000+0096+000+01+1099FA49FE01B3,ok,11028171,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034812+013-00013000000+0096+000+01+1099FA49FE01B4,ok,11028187,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034813+013-00013000000+0051+003+01+1099FA4AD901A9,ok,11028203,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.3,0.01,1.0,0.98999995,
03034814+013-00013000000+0051+003+01+1099FA4AD901AA,ok,11028218,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.3,0.01,1.0,0.98999995,
03034815+013-00013000000+0051+005+01+1099FA4AD901AD,ok,11028234,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034816+013-00013000000+0051+005+01+1099FA4AD901AE,ok,11028250,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034817+013-00013000000+0051+005+01+1099FA4AD901AF,ok,11028265,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034818+013-00013000000+0096+001+01+1099FA49FE01BB,ok,11028281,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034819+013-00013000000+0096+001+01+1099FA49FE01BC,ok,11028296,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034820+013-00013000000+0096+001+01+1099FA49FE01B4,ok,11028312,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034821+013-00013000000+0096+001+01+1099FA49FE01B5,ok,11028328,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034822+013-00013000000+0096+001+01+1099FA49FE01B6,ok,11028343,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034823+013-00013000000+0051+011+01+1099FA4AD901A9,ok,11028359,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.1,0.01,1.0,0.98999995,
03034824+013-00013000000+0051+011+01+1099FA4AD901AA,ok,11028375,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.1,0.01,1.0,0.98999995,
03034825+013-00013000000+0051+009+01+1099FA4AD901B2,ok,11028390,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.90000004,0.01,1.0,0.98999995,
03034826+013-00013000000+0051+009+01+1099FA4AD901B3,ok,11028406,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.90000004,0.01,1.0,0.98999995,
03034827+013-00013000000+0051+009+01+1099FA4AD901B4,ok,11028421,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.90000004,0.01,1.0,0.98999995,
03034828+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11028437,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034829+013-00013000000+0096+000+01+1099FA49FE01BC,ok,11028453,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034830+013-00013000000+0096+001+01+1099FA49FE01B5,ok,11028468,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034831+013-00013000000+0096+001+01+1099FA49FE01B6,ok,11028484,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034832+013-00013000000+0096+001+01+1099FA49FE01B7,ok,11028500,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03034833+013-00013000000+0051+005+01+1099FA4AD901AD,ok,11028515,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034834+013-00013000000+0051+005+01+1099FA4AD901AE,ok,11028531,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034835+013-00013000000+0051+008+01+1099FA4AD901B2,ok,11028546,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034836+013-00013000000+0051+008+01+1099FA4AD901B3,ok,11028562,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034837+013-00013000000+0051+008+01+1099FA4AD901B4,ok,11028578,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,0.01,1.0,0.98999995,
03034838+013-00013000000+0096+000+01+1099FA49FE01BC,ok,11028593,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034839+013-00013000000+0096+000+01+1099FA49FE01BD,ok,11028609,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034840+013-00013000000+0096+000+01+1099FA49FE01B5,ok,11028625,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034841+013-00013000000+0096+000+01+1099FA49FE01B6,ok,11028640,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034842+013-00013000000+0096+000+01+1099FA49FE01B7,ok,11028656,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034843+013-00013000000+0051+007+01+1099FA4AD901B0,ok,11028671,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034844+013-00013000000+0051+007+01+1099FA4AD901B1,ok,11028687,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034845+013-00013000000+0051+007+01+1099FA4AD901B2,ok,11028703,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034846+013-00013000000+0051+007+01+1099FA4AD901B3,ok,11028718,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034847+013-00013000000+0051+007+01+1099FA4AD901B4,ok,11028734,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034848+013-00013000000+0096+000+01+1099FA49FE01BD,ok,11028750,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034849+013-00013000000+0096+000+01+1099FA49FE01BE,ok,11028765,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034850+013-00013000000+0096+000+01+1099FA49FE01B6,ok,11028781,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034851+013-00013000000+0096+000+01+1099FA49FE01B7,ok,11028796,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034852+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11028812,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034853+013-00013000000+0051+009+01+1099FA4AD901B3,ok,11028828,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.90000004,0.01,1.0,0.98999995,
03034856+013-00013000000+0051+011+01+1099FA4AD901AF,ok,11028875,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.1,0.01,1.0,0.98999995,
03034857+013-00013000000+0051+011+01+1099FA4AD901B0,ok,11028890,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.1,0.01,1.0,0.98999995,
03034858+013-00013000000+0096+000+01+1099FA49FE01BE,ok,11028906,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034859+013-00013000000+0096+000+01+1099FA49FE01BF,ok,11028921,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034860+013-00013000000+0096+000+01+1099FA49FE01B7,ok,11028937,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034861+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11028953,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034862+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11028968,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034863+013-00013000000+0051+007+01+1099FA4AD901B2,ok,11028984,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034800+013-00013000000+0051+007+01+1099FA4AD901A9,ok,11028000,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034801+013-00013000000+0051+007+01+1099FA4AD901AA,ok,11028015,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034802+013-00013000000+0051+007+01+1099FA4AD901AB,ok,11028031,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034803+013-00013000000+0051+007+01+1099FA4AD901AC,ok,11028046,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,0.01,1.0,0.98999995,
03034804+013-00013000000+0096+000+01+1099FA49FE01B5,ok,11028062,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034905+013-00013000000+0096+000+01+1099FA49FE01B7,ok,11029078,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034906+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11029093,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034907+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11029109,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034908+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11029125,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034909+013-00013000000+0051+005+01+1099FA4AD901B1,ok,11029140,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034910+013-00013000000+0051+005+01+1099FA4AD901A9,ok,11029156,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034911+013-00013000000+0051+006+01+1099FA4AD901AB,ok,11029171,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03034912+013-00013000000+0051+006+01+1099FA4AD901AC,ok,11029187,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03034913+013-00013000000+0051+006+01+1099FA4AD901AD,ok,11029203,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03034914+013-00013000000+0096+000+01+1099FA49FE01B7,ok,11029218,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034915+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11029234,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034916+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11029250,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034917+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11029265,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034918+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11029281,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034919+013-00013000000+0051+002+01+1099FA4AD901AF,ok,11029296,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034920+013-00013000000+0051+002+01+1099FA4AD901A7,ok,11029312,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034921+013-00013000000+0051+004+01+1099FA4AD901AA,ok,11029328,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.4,0.01,1.0,0.98999995,
03034922+013-00013000000+0051+004+01+1099FA4AD901AB,ok,11029343,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.4,0.01,1.0,0.98999995,
03034923+013-00013000000+0051+004+01+1099FA4AD901AC,ok,11029359,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.4,0.01,1.0,0.98999995,
03034924+013-00013000000+0096+000+01+1099FA49FE01B8,ok,11029375,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034925+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11029390,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034926+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11029406,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034927+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11029421,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034928+013-00013000000+0096+000+01+1099FA49FE01BC,ok,11029437,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034929+013-00013000000+0051+003+01+1099FA4AD901B1,ok,11029453,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.3,0.01,1.0,0.98999995,
03034930+013-00013000000+0051+003+01+1099FA4AD901A9,ok,11029468,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.3,0.01,1.0,0.98999995,
03034931+013-00013000000+0051+002+01+1099FA4AD901A9,ok,11029484,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034932+013-00013000000+0051+002+01+1099FA4AD901AA,ok,11029500,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034933+013-00013000000+0051+002+01+1099FA4AD901AB,ok,11029515,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034934+013-00013000000+0096+000+01+1099FA49FE01B9,ok,11029531,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034935+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11029546,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034936+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11029562,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034937+013-00013000000+0096+000+01+1099FA49FE01BC,ok,11029578,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034938+013-00013000000+0096+000+01+1099FA49FE01BD,ok,11029593,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034939+013-00013000000+0051+005+01+1099FA4AD901B4,ok,11029609,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034940+013-00013000000+0051+005+01+1099FA4AD901AC,ok,11029625,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03034941+013-00013000000+0051+002+01+1099FA4AD901AA,ok,11029640,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034942+013-00013000000+0051+002+01+1099FA4AD901AB,ok,11029656,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034943+013-00013000000+0051+002+01+1099FA4AD901AC,ok,11029671,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03034944+013-00013000000+0096+000+01+1099FA49FE01BA,ok,11029687,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034945+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11029703,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034946+013-00013000000+0096+000+01+1099FA49FE01BC,ok,11029718,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034947+013-00013000000+0096+000+01+1099FA49FE01BD,ok,11029734,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034948+013-00013000000+0096+000+01+1099FA49FE01BE,ok,11029750,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034949+013-00013000000+0051-002+01+1099FA4AD901B4,ok,11029765,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034950+013-00013000000+0051-002+01+1099FA4AD901AC,ok,11029781,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034951+013-00013000000+0051-002+01+1099FA4AD901AD,ok,11029796,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034952+013-00013000000+0051-002+01+1099FA4AD901AE,ok,11029812,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034953+013-00013000000+0051-002+01+1099FA4AD901AF,ok,11029828,1.3000001,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034954+013-00013000000+0096+000+01+1099FA49FE01BB,ok,11029843,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034957+013-00013000000+0096+000+01+1099FA49FE01BE,ok,11029890,1.3000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034958+014-00013000000+0096+000+01+1099FA49FE01C0,ok,11029906,1.4,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034959+014-00013000000+0051-002+01+1099FA4AD901B6,ok,11029921,1.4,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034960+014-00013000000+0051-002+01+1099FA4AD901AE,ok,11029937,1.4,-0.1,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03034961+014-00023000000+0051-003+01+1099FA4AD901B1,ok,11029953,1.4,-0.2,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03034962+014-00023000000+0051-003+01+1099FA4AD901B2,ok,11029968,1.4,-0.2,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03034963+014-00023000000+0051-003+01+1099FA4AD901B3,ok,11029984,1.4,-0.2,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03034900+015-00023000000+0096+000+01+1099FA49FE01B5,ok,11029000,1.5,-0.2,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034901+015-00023000000+0096+000+01+1099FA49FE01B6,ok,11029015,1.5,-0.2,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034902+016-00023000000+0096+000+01+1099FA49FE01B8,ok,11029031,1.6,-0.2,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034903+016-00023000000+0096+000+01+1099FA49FE01B9,ok,11029046,1.6,-0.2,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034904+016-00023000000+0096+000+01+1099FA49FE01BA,ok,11029062,1.6,-0.2,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03034905+017-00033000000+0051-001+01+1099FA4AD901B1,ok,11029078,1.7,-0.3,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03035006+017-00033000000+0051-001+01+1099FA4AD901AA,ok,11030093,1.7,-0.3,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03035007+018-00033000000+0051+001+01+1099FA4AD901AA,ok,11030109,1.8000001,-0.3,300.0,0.0,NaN,51.0,NaN,0.1,0.01,1.0,0.98999995,
03035008+018-00033000000+0051+001+01+1099FA4AD901AB,ok,11030125,1.8000001,-0.3,300.0,0.0,NaN,51.0,NaN,0.1,0.01,1.0,0.98999995,
03035009+018-00033000000+0051+001+01+1099FA4AD901AC,ok,11030140,1.8000001,-0.3,300.0,0.0,NaN,51.0,NaN,0.1,0.01,1.0,0.98999995,
03035010+018-00033000000+0096+000+01+1099FA49FE01B2,ok,11030156,1.8000001,-0.3,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035011+018-00033000000+0096+000+01+1099FA49FE01B3,ok,11030171,1.8000001,-0.3,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03035012+018-00033000000+0096-001+01+1099FA49FE01B7,ok,11030187,1.8000001,-0.3,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03035013+018-00033000000+0096-001+01+1099FA49FE01B8,ok,11030203,1.8000001,-0.3,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03035014+018-00033000000+0096-001+01+1099FA49FE01B9,ok,11030218,1.8000001,-0.3,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03035015+018-00023000000+0051+003-00+1099FA4AD901AB,ok,11030234,1.8000001,-0.2,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035016+018-00023000000+0051+003-00+1099FA4AD901AC,ok,11030250,1.8000001,-0.2,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03035017+018-00023000000+0051+005-00+1099FA4AD901AF,ok,11030265,1.8000001,-0.2,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03035018+018-00023000000+0051+005-00+1099FA4AD901B0,ok,11030281,1.8000001,-0.2,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03035019+018-00023000000+0051+005-00+1099FA4AD901B1,ok,11030296,1.8000001,-0.2,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03035020+018-00023000000+0096-001-00+1099FA49FE01B6,ok,11030312,1.8000001,-0.2,300.0,0.0,96.0,NaN,-0.1,NaN,-0.0,1.0,0.98999995,
03035021+018-00023000000+0096-001-00+1099FA49FE01B7,ok,11030328,1.8000001,-0.2,300.0,0.0,96.0,NaN,-0.1,NaN,-0.0,1.0,0.98999995,
03035022+017-00023000000+0096-001-00+1099FA49FE01B7,ok,11030343,1.7,-0.2,300.0,0.0,96.0,NaN,-0.1,NaN,-0.0,1.0,0.98999995,
03035023+017-00023000000+0096-002-00+1099FA49FE01B9,ok,11030359,1.7,-0.2,300.0,0.0,96.0,NaN,-0.2,NaN,-0.0,1.0,0.98999995,
